158.00000	99.97046	118.65306	139.15065	182.30515	197.96455	187.39430	163.87560	169.46561	162.36031	245.04478	196.67075	164.24228	139.67575	149.54663	133.29356	94.64981	68.58478	91.12594	79.46323	111.97005
159.00000	99.55257	119.00150	139.49666	182.04262	198.87547	187.96901	164.50244	170.00230	163.46588	243.64163	198.08478	165.48451	140.37726	149.41229	133.97556	93.98537	69.42007	90.47156	79.51603	113.03723
160.00000	99.35770	119.38219	139.85219	181.94751	199.25424	188.42841	165.15846	170.56769	164.46786	242.82124	199.94980	166.70641	140.55243	148.89674	134.57765	93.22113	69.93250	89.66518	79.64712	114.31411
161.00000	99.42567	119.58382	139.98962	182.17628	198.91945	188.67407	165.77565	171.06905	165.07729	242.73793	201.96951	167.65714	140.03734	147.81427	134.92169	92.42896	69.87894	88.69744	79.80719	115.57996
162.00000	99.68448	119.41235	139.66364	182.75513	197.88733	188.65984	166.21712	171.36650	165.01819	243.25061	203.65617	168.03966	138.90604	146.24374	134.84888	91.69017	69.14095	87.61852	79.92416	116.46527
163.00000	99.97971	118.98651	138.95825	183.47940	196.50940	188.48824	166.44888	171.46039	164.42773	243.99107	204.86447	167.90776	137.53746	144.59021	134.46292	91.04175	67.97512	86.55095	79.99189	116.88922
164.00000	100.22670	118.43156	137.96423	184.20810	194.98909	188.23082	166.46564	171.37424	163.40811	244.81081	205.56146	167.31071	136.15947	143.14430	133.84369	90.52181	66.53307	85.60094	80.02705	116.83135
165.00000	100.31659	117.99934	136.89424	184.71431	193.63831	188.02495	166.31705	171.19916	162.16270	245.60760	205.77524	166.37813	135.12282	142.39345	133.14787	90.22043	65.04860	84.98769	80.07957	116.31477
166.00000	100.20973	118.04192	136.21654	184.77367	192.84143	188.11072	166.28134	171.21162	161.15881	246.46344	205.83936	165.54852	134.79131	142.77921	132.68651	90.23801	63.87647	84.99091	80.23713	115.63557
167.00000	100.00923	118.56516	136.16150	184.45071	192.62367	188.57143	166.59930	171.58490	160.65244	247.53214	206.05798	165.14865	135.10422	144.10333	132.59401	90.54445	63.12445	85.59928	80.51176	115.07993
168.00000	99.79938	119.52456	136.88438	183.80223	192.99510	189.46892	167.44244	172.43341	160.79323	248.93414	206.57312	165.38318	136.01932	146.23653	132.94553	91.13689	62.85419	86.82665	80.89731	114.78904
169.00000	99.73451	120.75883	138.60329	182.94394	193.95010	190.88242	169.05885	173.90584	161.77942	250.82596	207.51404	166.53998	137.44746	148.94112	133.82884	92.00865	63.15923	88.67879	81.35311	114.91501
170.00000	99.98233	121.79342	141.09753	182.15425	195.19095	192.62296	171.34328	175.83916	163.45279	253.07518	208.71986	168.52826	139.00029	151.58298	135.07912	92.99621	63.93973	90.81207	81.73490	115.38313
171.00000	100.52293	122.34436	143.82469	181.58771	196.38725	194.35815	173.83733	177.85420	165.39525	255.32628	209.88557	170.87999	140.35144	153.75174	136.40791	93.91273	64.97141	92.81184	81.93859	115.95674
172.00000	101.33585	122.25232	146.43146	181.32071	197.34879	195.85463	176.20940	179.69203	167.36131	257.31378	210.80476	173.29608	141.31488	155.22380	137.64371	94.63692	66.15398	94.40602	81.88686	116.49347
173.00000	102.37045	121.33012	148.34338	181.44289	197.79836	196.71530	177.88510	180.92867	168.98857	258.58752	211.15793	175.30280	141.62892	155.70706	138.53529	94.98015	67.37164	95.16390	81.44884	116.79742
174.00000	103.43913	119.81173	149.09901	181.87932	197.61765	196.68198	178.38495	181.27785	169.97406	258.87933	210.81474	176.46542	141.27385	155.33035	138.93259	94.88175	68.47575	94.91634	80.61795	116.76479
175.00000	104.40930	118.13327	148.86833	182.47928	196.98189	195.95343	177.88766	180.92928	170.38487	258.43875	210.00197	176.85405	140.50803	154.53163	138.94949	94.49718	69.40015	93.98549	79.54001	116.48767
176.00000	105.21516	116.55508	147.77490	183.18608	195.99542	194.67151	176.54182	180.01826	170.26671	257.44440	208.87553	176.52713	139.47955	153.55745	138.66058	93.93219	70.08688	92.58769	78.29917	116.02615
177.00000	105.78463	115.44529	146.06123	183.98050	194.82683	193.11156	174.67159	178.79144	169.70490	256.22263	207.70691	175.60132	138.40410	152.74873	138.18816	93.36872	70.41232	91.09356	77.02802	115.46672
178.00000	106.16967	114.99823	144.39893	184.89604	193.81012	191.84991	173.08267	177.75067	169.05400	255.36954	206.90843	174.52516	137.57791	152.41896	137.77946	93.05711	70.34294	90.05769	75.93588	114.95255
179.00000	106.48053	115.06158	143.22038	185.96335	193.13463	191.19400	172.25673	177.14682	168.61307	255.16907	206.63164	173.63560	137.11298	152.57382	137.56345	93.05981	69.99168	89.65402	75.12110	114.56084
180.00000	106.77581	115.54897	142.77731	187.22096	192.93486	191.34485	172.49837	177.11620	168.58751	255.81361	206.98207	173.12146	137.09869	153.22334	137.60896	93.40441	69.42783	89.96495	74.66734	114.35237
181.00000	107.11984	116.37133	143.42914	188.74037	193.44995	192.62277	174.26659	177.84192	169.33891	257.64050	208.14790	173.25789	137.73015	154.41632	138.00314	94.11042	68.77833	91.07034	74.74871	114.46812
182.00000	107.52876	117.36137	145.09776	190.49052	194.69011	194.92281	177.39069	179.19551	171.01965	260.59933	210.03563	174.10135	139.05867	156.02992	138.66655	95.00637	68.28839	92.65382	75.39967	115.02575
183.00000	107.96616	118.43188	147.38885	192.37347	196.42812	197.84006	181.25526	180.90694	173.41414	264.30661	212.37442	175.46805	140.94482	157.88513	139.43869	95.91270	68.08009	94.35038	76.47604	116.00007
184.00000	108.40408	119.56642	150.10213	194.34190	198.54649	201.16344	185.49362	182.86006	176.39575	268.55930	215.03737	177.27777	143.34573	159.89665	140.22102	96.73146	68.23206	95.96944	77.90972	117.39986
185.00000	108.80354	120.75545	153.00153	196.35126	200.89151	204.62273	189.55200	184.96698	179.74507	273.04504	217.87990	179.44456	146.22655	161.93814	140.86620	97.34042	68.85331	97.28505	79.60718	119.24287
186.00000	109.15285	121.89948	155.76532	198.35840	203.18713	207.85214	192.81277	187.14076	182.94234	277.16388	220.66333	181.69025	149.28384	163.78505	141.26741	97.72479	69.81974	98.23224	81.30847	121.29688
187.00000	109.47432	122.86482	158.23363	200.33522	205.28777	210.69049	195.14832	189.32127	185.66475	280.55521	223.24342	183.77139	152.19724	165.30206	141.45744	97.97057	70.90069	98.91622	82.82407	123.29594
188.00000	109.78191	123.51131	160.27486	202.24202	207.10632	213.00961	196.45703	191.44919	187.69618	282.92645	225.50481	185.50185	154.72061	166.36600	141.46271	98.12794	71.94447	99.38319	84.02444	125.05791
189.00000	110.07976	123.54208	161.58221	203.93707	208.49373	214.52708	196.53032	193.33762	188.68723	283.72708	227.19556	186.52129	156.38411	166.73152	141.32845	98.25243	72.70943	99.63857	84.69189	126.28641
190.00000	110.32451	122.82240	161.93185	205.17307	209.40149	215.11118	195.59608	194.67055	188.67032	282.92618	228.13242	186.62006	156.88899	166.37401	141.16292	98.37730	73.02597	99.66998	84.78815	126.86038
191.00000	110.45518	121.54034	161.39493	205.81735	209.88812	214.88957	194.06650	195.29977	187.98262	281.04120	228.35942	185.94386	156.39230	165.51463	141.01505	98.47911	72.95113	99.46806	84.48016	126.93233
192.00000	110.40096	119.83002	159.95357	205.70863	209.92569	213.87088	192.12708	195.06194	186.78218	278.36847	227.83859	184.56140	154.95753	164.27560	140.88705	98.51797	72.52020	98.98959	83.85931	126.58182
193.00000	110.00521	117.94328	157.52965	204.49825	209.36583	211.98288	189.95691	193.63925	185.20726	275.32809	226.42354	182.56322	152.65131	162.81926	140.73151	98.39943	71.78274	98.13544	83.04610	125.88662
194.00000	109.19018	116.33156	154.48529	202.19160	208.19196	209.47926	187.77771	191.18932	183.45741	272.55307	224.26251	180.34445	149.94597	161.40289	140.44774	98.05396	70.92484	96.95297	82.25266	125.01527
195.00000	108.05035	115.18790	151.28995	199.17406	206.57912	206.72166	185.68784	188.22725	181.63782	270.27954	221.66833	178.22054	147.26801	160.12914	140.00708	97.51637	70.08278	95.60116	81.58379	124.06615
196.00000	106.65018	114.61410	148.23341	195.68683	204.63873	203.92422	183.73950	185.10349	179.78683	268.60632	218.80339	176.36870	144.86156	159.03055	139.40372	96.81224	69.32206	94.18356	81.09154	123.06362
197.00000	105.11716	114.71719	145.74915	192.12883	202.59138	201.41483	182.03381	182.41318	177.97879	267.63229	215.87773	175.03819	143.07318	158.11961	138.67616	95.99617	68.72103	92.86736	80.84632	122.02022
198.00000	103.73192	115.26190	144.10625	189.10022	200.87457	199.50354	180.66539	180.77670	176.39731	267.18323	213.15884	174.31764	142.04613	157.31691	138.02113	95.21960	68.30503	91.83368	80.84038	121.00442
199.00000	102.65835	115.93153	143.17142	186.83028	199.71591	198.20766	179.64500	180.22244	175.18556	267.05579	210.75111	174.09526	141.61208	156.56465	137.59796	94.59000	68.04698	91.11327	81.01440	120.10907
200.00000	102.01295	116.56054	142.88319	185.47545	199.27690	197.57152	179.02264	180.76350	174.49146	267.22491	208.74559	174.35977	141.69550	155.86531	137.52817	94.18981	67.95532	90.74165	81.35950	119.43110
201.00000	101.98344	116.98199	143.20647	185.28519	199.79973	197.72472	178.92256	182.38922	174.59564	267.82938	207.36549	175.19745	142.23486	155.29698	138.00952	94.17519	68.08441	90.80360	81.90200	119.16491
202.00000	102.54409	117.23515	143.95515	186.08858	201.13942	198.59714	179.30565	184.57211	175.51617	269.08063	206.82806	176.60245	143.03549	155.01155	139.04706	94.63627	68.44932	91.26277	82.62300	119.40060
203.00000	103.46944	117.53128	144.96899	187.44893	202.89995	199.97554	179.97696	186.78952	176.94061	270.99081	207.15694	178.42943	143.94391	155.07147	140.43689	95.50777	68.97948	91.97633	83.44886	119.99712
204.00000	104.64289	118.06359	146.22789	189.15381	204.87912	201.80379	180.83121	188.78186	178.67741	273.61554	208.50067	180.61578	144.91504	155.55258	142.07144	96.78784	69.62429	92.87155	84.33086	120.85938
205.00000	105.93161	119.19408	147.79660	190.97752	206.87860	204.10059	181.74336	190.29129	180.46126	277.07645	211.25328	183.07001	145.95085	156.61555	143.83315	98.51909	70.27722	93.84480	85.18307	121.83641
206.00000	107.19576	121.20135	149.71472	192.72209	208.84674	206.82318	182.60883	191.40810	182.02602	281.22461	215.50464	185.52788	147.11696	158.29523	145.60965	100.60702	70.73927	94.71898	85.89060	122.70933
